uri,artist_id,image,release_date,duration,sound,genre,acoustic,dance,energy,instrumental,key,live,loud,speech,tempo,time_signature,valence
4ZNjXgY0wBph6FXbPaws0G,0zhMujl1yB8pkB023Qm4Y2,ab67616d00001e02344403ed94dcda43160ad0f3,2024-04-04,116000.0,,rap,0.222,0.804,0.525,2.27e-06,4,0.113,-9.236,0.296,119.934,4,0.59
4ZNMNAlYlSa9Jpa88eKvZO,3fnfvu19t4JYyEkRldXsO5,ab67616d00001e02a778fdf4ec2635b69296179d,2021-11-12,217973.0,b6e399c19167a1bf1fcaf05c3bb312bacd15e5e0?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.444,0.779,0.793,0.0,11,0.308,-3.522,0.29,142.575,4,0.528
4ZpIuzx91EAPK3VimONbfB,1rpxM2mBJnWdfPeieLDYOc,ab67616d00001e020568d301dec4dcf2ba9cc1b7,2022-06-24,219187.0,6d7dd27baa87c28122749463b7cfef3c942ddfb2?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.57,0.758,0.599,1.13e-06,4,0.129,-5.99,0.0877,129.96,4,0.557
4zPVMv84MMHehLNZYIS1Zv,6kBjAFKyd0he7LiA5GQ3Gz,ab67616d00001e027596aff2aff3e08afadfe010,2023-04-20,155076.0,,electro,0.0175,0.705,0.979,0.0507,1,0.39,-2.507,0.0478,129.996,4,0.732
4zQe2lIRL1SCtBNVpbWlDS,3b5bg1k6N9u31OtzSfK2dP,ab67616d00001e026d7d3f1994cb5453861883b3,2022-09-29,255333.0,,rap,0.487,0.575,0.731,0.0,4,0.0826,-8.089,0.34,108.946,5,0.422
4zrEmFA3R3JngfWR70zu3w,6Te49r3A6f5BiIgBRxH7FH,ab67616d00001e0275e43b68e1ba398ca9cd979b,2019-01-01,246984.0,080e8c05f6655794d6baa841c00f3df6ba4e5b12?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.627,0.617,0.691,0.0,8,0.117,-5.18,0.418,104.711,3,0.346
4ZsYjMIUZC3wsoe7SB4EyR,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e029e6cb6a70f5a10bfd1c5e7b4,2018-07-20,309360.0,9136a760548f8f6d86e1a22e63edcd27d9a44007?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.371,0.581,0.851,9.03e-05,10,0.112,-6.852,0.315,125.983,4,0.409
4ZT0wGKwlJRjpMUuwZVy3p,3TVXtAsR1Inumwj472S9r4,ab67616d00001e027d384516b23347e92a587ed1,2023-10-06,164142.0,,rap,0.0149,0.566,0.564,0.0,10,0.104,-7.88,0.277,139.92,4,0.0667
4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,ab67616d00001e02a91c10fe9472d9bd89802e5a,2021-05-21,178146.0,,pop,0.335,0.563,0.664,0.0,9,0.0849,-5.044,0.154,166.928,4,0.688
4zUK2F46GuIjAA0mmlTKJh,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e0210948efed11dc2f6f4888708,2017-05-05,196706.0,,rap,0.459,0.795,0.728,1.6e-05,2,0.147,-5.177,0.132,139.898,4,0.458
4zULM3R99kAHqJkJDCIR4C,4MRRW42s9ymwa5zu4xTKJh,ab67616d00001e02b66633bc878b43e8c244611d,2019-11-29,197933.0,8c180e12f945a54b33628112a08f7f3e9eba727c?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0498,0.667,0.634,0.0,4,0.201,-6.977,0.0534,159.091,4,0.423
4ZuuPLV4qYiznagLAFPHcW,0aXaZj4wB5jLF2E2d8WEVi,ab67616d00001e02fd06d7fe51b8441e5f3c3f1c,2019-10-25,232653.0,5fdcbaf26ccd84d845161bcb563114dfc626c426?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.534,0.772,0.596,0.0,8,0.172,-7.962,0.102,152.057,4,0.603
4ZVXCnlLx85nvchPxbhyyn,2z2TRvloJt4EfUNQp9rHAi,ab67616d00001e02032dfb5382060a20c52597fe,2017-02-10,225960.0,,r&b,0.125,0.498,0.741,0.0,9,0.133,-5.6,0.263,170.133,4,0.0913
4zWO4gvuFtw6EJZC5FFGlr,2W6kbe0nm96COrHzNmfLLd,ab67616d00001e02f45f041104bda8b5737ded73,2017-12-15,213988.0,,soul-funk,0.346,0.896,0.673,1.28e-05,1,0.206,-3.872,0.139,131.99,4,0.714
4ZyRJLzQcsaVSaOYpqydfM,6ytOHdKh4xt4YvF7tz8Zcv,ab67616d00001e0231ebac9696f648892dc93624,2018-11-23,251440.0,,rap,0.618,0.842,0.837,0.0,1,0.0745,-4.511,0.177,129.999,4,0.59
501KhX3hwC7G6XHXZeBKYU,0zhMujl1yB8pkB023Qm4Y2,ab67616d00001e02344403ed94dcda43160ad0f3,2024-04-04,139120.0,,rap,0.746,0.656,0.433,1.67e-05,11,0.173,-10.865,0.0536,125.615,4,0.368
503iX2ujLrgRc09KoBCzV2,3fnfvu19t4JYyEkRldXsO5,ab67616d00001e028535a6cd36bc11cac57fcc9d,2023-02-03,168773.0,59be0e7010eb79a5dff2502b81e26f0fcc1ccd48?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.198,0.883,0.727,0.0,10,0.0998,-5.22,0.106,124.997,4,0.648
503OTo2dSqe7qk76rgsbep,6DPYiyq5kWVQS4RGwxzPC7,ab67616d00001e029b19c107109de740bad72df5,1999-11-16,270586.0,,rap,0.16,0.816,0.775,0.00031,11,0.0543,-3.323,0.234,93.431,4,0.527
504CJ43E2GiHEaic3xxFp8,6dbdXbyAWk2qx8Qttw0knR,ab67616d00001e02110978fabea619d30156216b,2022-03-18,149786.0,e8497c78ec7f44733b93a09c9f3ffa2258af5bf1?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.277,0.564,0.662,3.18e-06,0,0.226,-6.734,0.823,70.019,4,0.406
504JJmqZZnsfeWz8nKHKia,62zLrboqOTPyozwi721CVy,ab67616d00001e02e12d4853c476caf3f04eb9e8,2019-08-23,172733.0,,rap,0.154,0.839,0.669,0.0,9,0.131,-5.957,0.24,160.026,4,0.912
509AITjdQYNihHOLBWBCg3,3PsyPWjsftbfeXGorZv4AM,ab67616d00001e022c131652eec3803f09c87a08,2020-09-11,180000.0,,pop,0.82,0.444,0.542,0.0021,2,0.111,-10.866,0.0786,144.925,4,0.374
50bolTQzLQn8AC1QhjM3XP,5j4HeCoUlzhfWtjAfM1acR,ab67616d00001e0231d6b27ffaa0b2f89234698a,2022-03-03,162626.0,,electro,0.236,0.577,0.499,0.000732,7,0.339,-9.202,0.327,87.212,4,0.511
50ceCGZ3oD3U5caQV5bP6f,3TVXtAsR1Inumwj472S9r4,ab67616d00001e02cd945b4e3de57edd28481a3f,2021-09-03,213103.0,,rap,0.118,0.519,0.851,0.0,7,0.178,-6.001,0.29,123.823,5,0.711
50EgrBo73WiBsnLcb7TtVL,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e02ab779f2adb1007f0321ecab8,2020-08-28,214280.0,420a18643932966b1f4143c1dce347eeba6b161f?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.313,0.548,0.591,0.0,10,0.213,-7.577,0.416,85.705,4,0.651
50FHmxsLg0xFT53D9DoZLm,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e029297f238f237431d56c67460,2019-03-01,188456.0,cce7463a327260098cb05ffc08ed2eebdf839e5a?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.145,0.741,0.541,0.0,4,0.139,-9.518,0.215,148.977,4,0.691
50gMcqt2iN9aqqWZhgatNc,1ntQKIMIgESKpKoNXVBvQg,ab67616d00001e02533291e358c72223093a7ff5,2020-09-03,183186.0,,rap,0.37,0.891,0.6,0.0,11,0.113,-7.496,0.395,137.949,4,0.412
50H3jnyW9MJRsdWRLsud79,76Pl0epAMXVXJspaSuz8im,ab67616d00001e0204a2bc0e349bba45f7558da9,2020-09-11,185453.0,,rap,0.245,0.904,0.396,1.58e-06,11,0.157,-13.88,0.365,127.041,4,0.171
50iHTENAMPdSXPtCgiYgBJ,3CnCGFxXbOA8bAK54jR8js,ab67616d00001e02da0a33e14be346f51eef452b,2018-02-02,176680.0,,rap,0.721,0.778,0.539,0.0,1,0.0842,-8.48,0.294,146.032,4,0.395
50nfwKoDiSYg8zOCREWAm5,6eUKZXaKkcviH0Ku9w2n3V,ab67616d00001e02ef24c3fdbf856340d55cfeb2,2021-10-25,207853.0,08cec59d36ac30ae9ce1e2944f206251859844af?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.281,0.788,0.859,0.0,2,0.0424,-2.724,0.0856,141.02,4,0.822
50RR02BXAG6Q5ImZhiUK3N,76Pl0epAMXVXJspaSuz8im,ab67616d00001e0204a2bc0e349bba45f7558da9,2020-09-11,199186.0,,rap,0.412,0.653,0.431,0.0,0,0.11,-11.092,0.222,136.827,4,0.161
50SEeQXOJgaXPv2S0v7ded,4AKwRarlmsUlLjIwt38NLw,ab67616d00001e02a62011d26f963ebe41c87159,2018-08-24,154546.0,5f913a5defb2cce767993129c862e7d7d725c2fd?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0549,0.759,0.804,0.0,11,0.0782,-4.988,0.0319,121.94,4,0.96
50Td3qilgs8BLtv8mHyT1t,03d2mJXSMtuPI0nIvLnhoS,ab67616d00001e02399b7c2f3ef2a17d47a68c04,2020-03-13,230880.0,,pop,0.643,0.6,0.465,1.48e-06,4,0.149,-4.951,0.0314,113.81,4,0.0682
50vna8HRbxMiRq9qIiZfOG,3gz8sBWqcMQ0qsrZIoVphx,ab67616d00001e02353839ddf326465ad595af4a,2017-12-08,201277.0,0995fe9bc5714860403d3b9fb5ef9f44ca5e7066?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.314,0.851,0.791,3.08e-06,2,0.189,-5.696,0.289,140.084,4,0.292
50zfmdWu5AFf3iYRzpsane,791x09Ix1mNc1hGhbD7IOW,ab67616d00001e0295e2527023061d088736ed3d,2021-11-05,271640.0,f25b50fe7220d2e44564e4f4b1ffbea2187499a1?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.261,0.812,0.845,0.0,6,0.0709,-6.921,0.201,132.933,4,0.872
514rhnksEwHUh6LxXsQ4Y9,0C8ZW7ezQVs4URX5aX7Kqx,ab67616d00001e02acc995be2b5bdc62d622ccd3,2018-05-18,210240.0,,pop,0.097,0.6,0.683,1.35e-06,6,0.11,-6.271,0.049,102.036,4,0.489
51BbACodhBnd9lBs2TI0YT,22HVxZPA6UhBp8wahxDA6I,ab67616d00001e0251802ce67692c73aeb09167d,1981-01-11,274626.0,3360bf7d464f20c32fa1f503d1321e0b9e7604ed?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.272,0.723,0.679,0.000211,7,0.064,-6.774,0.0307,117.392,4,0.859
51ChrwmUPDJvedPQnIU8Ls,6eUKZXaKkcviH0Ku9w2n3V,ab67616d00001e02ba5db46f4b838ef6027e6f96,2017-03-03,238440.0,54de09a9e22028c31c5dba1ecd84545a07df5c18?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.355,0.761,0.386,0.0,4,0.0953,-6.158,0.0399,134.943,3,0.526
51eSHglvG1RJXtL3qI5trr,22wbnEMDvgVIAGdFeek6ET,ab67616d00001e02cc04ff3e70e146ba9abacf40,2024-04-05,161831.0,7ed92ba5dc69c703af94b4973bb7eecb3fa3cce1?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.174,0.432,0.583,0.0,8,0.0933,-4.682,0.0687,181.489,4,0.544
51Fjme0JiitpyXKuyQiCDo,6USMTwO0MNDnKte5a5h0xx,ab67616d00001e028a6ccb507dd6a66f7f6e2440,2019-06-28,160626.0,7b232b80a94250d348f64ba036acdc211bb04585?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.178,0.843,0.39,0.0,2,0.137,-7.899,0.0846,129.972,4,0.495
51gwORdaviKTho5dGNnz5F,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e0286eb43e9b4a3ab18d6e2e87a,2018-03-09,260200.0,13c3a5ebb0f34c1b6e7eb3e3b79c0f36c0d27f9a?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.116,0.873,0.888,0.0,7,0.171,-6.2,0.119,115.937,4,0.719
51iu9uYwRvvdqiEHoAMrvK,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e026f0a6117cb40a033dfcb1735,2023-01-26,154880.0,,rap,0.115,0.78,0.714,0.00215,11,0.0921,-7.409,0.0751,76.487,4,0.501
51MMC5DogGZAnHil5HQAXg,246dkjvS1zLTtiykXe5h60,ab67616d00001e02bbf401121625a31ba1a6a4bb,2019-09-06,215280.0,,rap,0.192,0.695,0.762,0.00244,0,0.0863,-3.497,0.0395,120.042,4,0.553
51Of5p3lKZeOg6itfs4og4,7ACEUD7UsmmXrnj4OLt8f9,ab67616d00001e02985af358f1143c69e4d56701,2020-05-08,190487.0,,electro,0.0219,0.677,0.766,6.81e-06,6,0.129,-6.896,0.0568,123.062,4,0.198
51PIvodunv6NmX5250zxAh,1HY2Jd0NmPuamShAr6KMms,ab67616d00001e024a9be9e8223db02a37e1e8fe,2017-04-16,211363.0,,electro,0.0745,0.696,0.503,0.0,8,0.0869,-4.842,0.0356,99.977,4,0.559
51PPDB9v8QOMkiUe06eYfc,4sbXXFzEWJY2zsZjelerjX,ab67616d00001e021a1ebe58eaa7b961dbc13e05,2017-11-24,249240.0,,r&b,0.395,0.612,0.597,0.0,8,0.199,-6.743,0.236,195.817,4,0.718
51RNhYrKliVUvaDgDk5bUe,3p4FNslxuuEYSEnMsx4YI1,ab67616d00001e028ec5978cd41a57586a073378,2018-01-12,171160.0,,rap,0.359,0.813,0.669,0.0,9,0.039,-6.15,0.191,124.004,4,0.579
51rRvjvAQoUqKUdA8I5giv,37ioGUZGhKk7VjWIocx8kM,ab67616d00001e029583bca7514700bf45593b9d,2021-05-28,188193.0,0398c6c418e1fd5e1cd837d74c278db5e61ee2c5?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.414,0.547,0.487,0.0,8,0.113,-13.039,0.406,99.907,4,0.529
51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,ab67616d00001e029edc391d911405ea9f5c320e,2018-01-12,229670.0,,rap,0.000813,0.645,0.705,0.0,1,0.128,-5.008,0.299,137.133,4,0.376
51sc3SnbCtIzrAdpKtz9Q7,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e02de9008a0e0fab74514110d6b,2021-04-02,185933.0,cc90787fdda6afad213b44cde150ce6af491c9c3?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0224,0.734,0.768,0.000416,10,0.349,-6.762,0.12,137.007,4,0.462
51Ss1yLa32T4zi3C82QkZF,7rTPCNINGzMp3Hc8Xqht5Z,ab67616d00001e02b79aff4bdd3d9c8e2f65719c,2020-11-27,211320.0,e3ea5c337ca69c2febc122c9789172a201fb56d5?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.226,0.629,0.609,0.0,7,0.11,-7.554,0.492,124.948,4,0.632
51V8bp8ni9xKKwOmwRfAks,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e02de9008a0e0fab74514110d6b,2021-04-02,212293.0,9000fde6bd430d99d843ca9b30ab974d40a3f4c2?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.573,0.784,0.465,0.0,7,0.107,-9.789,0.267,123.886,4,0.541
51W0UmiX3RjQmorQbjfLUr,3W9AQyaIGdR8htZXVGwl1X,ab67616d00001e025c7e5bffeb7165d8ba881e93,2022-10-28,159718.0,b56be0fa18442263cd4e344ea1ef1c19ae02cfa8?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.115,0.808,0.506,0.0,11,0.124,-9.949,0.436,135.087,4,0.32
51x6d6UKgwp9CKz1JLEO70,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02554900f75e6e959bdfa49f74,2017-06-30,197733.0,779b5d5f12b682ab633454ebdcdbae0662001633?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.441,0.833,0.794,2.84e-05,8,0.177,-5.686,0.169,133.072,4,0.696
51ZQ1vr10ffzbwIjDCwqm4,66CXWjxzNUsdJxJ2JdwvnR,ab67616d00001e028b58d20f1b77295730db15b4,2024-03-08,228639.0,,pop,0.0615,0.645,0.646,3.04e-05,5,0.074,-8.334,0.0427,115.842,4,0.295
51Zw1cKDgkad0CXv23HCMU,6KImCVD70vtIoJWnq6nGn3,ab67616d00001e022e8ed79e177ff6011076f5f0,2022-05-20,164533.0,81ea9803f889882847dc1474ef6c657d8e5566f1?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.484,0.686,0.445,0.00144,0,0.175,-7.189,0.0398,145.5,3,0.626
51ZzvOw40MCYh6DnvL57mL,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e029879c5ad3be7b14dbc0d8fea,2021-06-25,141386.0,7c077602cc71850347a05a40d0ffdf56b7dcda93?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.3,0.621,0.929,2.41e-06,9,0.234,-3.844,0.0709,96.039,4,0.762
525GY0mXYnxajolwgS8Eaz,5ee4yhrWOxaxvL77BoVpVR,ab67616d00001e02571ca3d76372773bea064a2b,2019-05-17,179760.0,2083aae36528c6ba10734b3c9fb9f5c7f74d9432?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0595,0.889,0.716,0.0409,7,0.168,-6.146,0.0708,128.022,4,0.296
528qCy2L0itrRPtUW0xFjV,5hREZP0zTQbTLkZ2M8RS4v,ab67616d00001e022d8d5f2630cf496ba357080a,2021-03-26,165520.0,6aefad417fad6347f557066c75542e8cf55a7358?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.416,0.782,0.549,3.25e-05,4,0.087,-7.527,0.114,139.021,4,0.717
52CccjQSCEzwh6TG36OBRK,0GOx72r5AAEKRGQFn3xqXK,ab67616d00001e021cc0551ea1eb2f0d8f1ccb37,2017-05-12,190975.0,af988f4fb4f5e03168a0024a6887df70fbe113b3?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.205,0.807,0.741,0.0,1,0.107,-5.379,0.28,104.049,4,0.529
52eIcoLUM25zbQupAZYoFh,1URnnhqYAYcrqrcwql10ft,ab67616d00001e02bbdceba2bf1867d4966d0347,2024-01-12,270697.0,36b18ee006f29af8902a4886029ba2431368f57a?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.00598,0.625,0.733,0.000983,2,0.375,-8.757,0.0488,172.09,4,0.244
52i0lsxQ1Y0ERo1avJLaL9,0cMsSWXCY2Wag16luxN6fL,ab67616d00001e02c72ba2038f906d600a3289ce,2018-09-07,242493.0,5e51ede7897f0176a1ce40118b4e2f62eef7cf43?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.019,0.533,0.455,0.0365,2,0.119,-11.25,0.124,122.758,4,0.139
52iVuTAP70Gy1Uy9xkr2No,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e029ee288482ec17f1d091ffad2,2019-02-01,203552.0,59f38e07bbac1db4eb012bfa6a0e1bc7522480dc?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.416,0.722,0.734,0.0,6,0.115,-4.583,0.231,74.884,4,0.613
52s9tq9SmtgUPC0kq1mHEo,5gU8eqolA1bziWv6e3Wjp3,ab67616d00001e0244157a7aa96d3aee2a28433f,2017-05-24,178285.0,ac90ee53145d46ae77a66d4ff114125784194a5c?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.139,0.856,0.553,0.0,6,0.108,-8.084,0.275,139.994,4,0.341
52UrFOAeY9bsifylstnsEj,2s7fZ34RK8RUJQ2ewsh6I5,ab67616d00001e026d81b7056b0aa3978c341b0e,2022-10-06,169760.0,,rap,0.619,0.579,0.339,1.04e-05,0,0.102,-13.296,0.189,128.392,4,0.178
52UT99qy9z0YfQ0CQLCmAu,7CUFPNi1TU8RowpnFRSsZV,ab67616d00001e0297644a8a0e18cda742fcbf5f,2021-11-04,179026.0,,r&b,0.148,0.763,0.762,0.0,5,0.196,-5.112,0.0773,135.014,4,0.789
52yZydTRNmxinmjt5hjk95,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e026376ea428f94a9d055f2fc94,2021-03-19,156613.0,fc833d82c06dbbef4513ff9b27c457a1c2dbe6ce?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0566,0.642,0.794,2.66e-05,8,0.133,-6.001,0.194,195.034,3,0.352
52Z9VzMQ91wrhnn1zefaVi,5Wf0eeUkR6rRAre6L7H7jW,ab67616d00001e0250b355c3a075ca93e0717244,2021-08-26,203920.0,,rap,0.192,0.874,0.873,0.0,1,0.186,-3.863,0.155,129.028,4,0.94
537xRn4BkJv5iINKO796nk,7rTPCNINGzMp3Hc8Xqht5Z,ab67616d00001e0269cb2821a5d3401341c8b4f4,2019-04-26,179320.0,c5c1747f223c7fcd7eff01bd132831a06a22a3cc?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.132,0.769,0.514,0.0,1,0.0859,-8.314,0.264,140.03,4,0.178
538x2M5meRmjYUFGvMepEl,4oVERQ0AxzzQ4zip1nMKlt,ab67616d00001e02034ec2ded746ad483ce63a82,2018-11-02,220165.0,85c492df146a5cc8b1ae62fd97a5b61a6d3d26f2?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0518,0.767,0.72,0.0,7,0.0552,-6.702,0.23,95.027,4,0.599
539zyjwDE87Cjp1mzRN8H7,2UwqpfQtNuhBwviIC0f2ie,ab67616d00001e02d8ab9910c70f649f1498ff61,2017-04-28,217320.0,,r&b,0.452,0.75,0.432,0.000467,6,0.107,-8.06,0.0855,127.057,4,0.276
53CJANUxooaqGOtdsBTh7O,7jVv8c5Fj3E9VhNjxT4snq,ab67616d00001e0205211b7d31fe69c3e8adbe95,2019-03-14,113000.0,c9de05440773961287640cae5ee1fc128d74c11f?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0361,0.908,0.517,1.73e-06,1,0.0949,-6.063,0.129,136.019,4,0.471
53d0bFnSvKLRY4ichfyc6l,7DUTsWY3RBd64vh8UtgtYA,ab67616d00001e022839de8e42f820d959a08736,2021-12-09,174773.0,,rap,0.249,0.605,0.756,0.0,2,0.192,-6.116,0.61,119.171,4,0.598
53d4RTpmxCxYTyAULNZ7IB,2EFpb61Lpi0l5ldOiqbZkK,ab67616d00001e028d6d1c6a5a389f1a08ad7f33,2019-03-08,186613.0,799ca5d05c09cbb4006c70d9d20db456672fcd2c?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.124,0.76,0.667,0.0,0,0.304,-6.884,0.116,160.053,4,0.423
53D9mnS8uLY25YlI7yPkig,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e02377ecc10e28ccafdf6893101,2017-10-27,237120.0,10940b0687ba268afde5fc7da8da06751e020e4e?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0479,0.727,0.627,4.15e-06,8,0.224,-6.578,0.212,147.016,4,0.473
53hDNXyv0QsV4Fsk1bsXw7,6Mm2g25BTeJ6BICPFWGkPg,ab67616d00001e02fb9d17dc1e56e0df7a146588,2020-05-29,150200.0,bc4c7f8474bfccffafabe57e06c38e44e2b04808?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.497,0.711,0.665,0.0,2,0.541,-8.285,0.0464,130.009,4,0.655
53iASY9HuCRYhwuyQWlKFg,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02f624decd660abf26527a9875,2022-06-03,140293.0,3126ead40a21ed979a2fdc25b751414b4542af72?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.21,0.805,0.858,1.16e-05,8,0.0699,-6.448,0.0564,112.89,4,0.588
53JMQSmMLX8mY8w7aIRcle,2LUi4eKMEFKFM4awgurcSs,ab67616d00001e024fee46d7d35d083a2dfd1d96,2020-01-03,242026.0,fd3eeab055dac326e35d6e755bb51b231af06df4?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.373,0.759,0.424,0.0,0,0.112,-9.34,0.392,121.95,4,0.552
53KaP77tkliz36LPxWGlWK,3TVXtAsR1Inumwj472S9r4,ab67616d00001e027d384516b23347e92a587ed1,2023-10-06,155154.0,,rap,0.0127,0.697,0.32,0.0,7,0.18,-9.347,0.214,136.976,4,0.0658
53oktz4oSJE25HGqbGQC9D,5DEZRgl7H5KUdzo5YGvyk7,ab67616d00001e02878a437a91ddbaf2c7df7c1c,2021-10-22,210388.0,,rap,0.516,0.718,0.769,0.00459,0,0.162,-7.004,0.0676,148.019,4,0.548
53rGZ9nMZsUa55XYkdIjGJ,07h4CCFmlXkwx0g4PL5Uuh,ab67616d00001e02e3b2cfd3c208aa2ae1c08ae4,2023-11-17,117346.0,f654711c809d31f83f15ba9878ef489bdb75be80?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.214,0.804,0.791,0.0,1,0.113,-3.398,0.0804,118.652,4,0.422
53tfEupEzQRtVFOeZvk7xq,7ltDVBr6mKbRvohxheJ9h1,ab67616d00001e02efc0ef9dd996312ebaf0bf52,2022-09-09,156787.0,304868e078d8f2c3209977997c47542181096b61?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.146,0.914,0.622,1.68e-05,7,0.0632,-6.538,0.0892,130.04,4,0.77
53xldsIx9yLdQbsw9EG2c7,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e02de9008a0e0fab74514110d6b,2021-04-02,165706.0,d240aa5d8e41922352670054437c0ec4d76bae05?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.883,0.681,0.299,0.0,6,0.085,-11.078,0.102,140.152,4,0.738
53XOl5fbG1dxv8JNB8VkdS,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02735f5c18f82a88d3e65abd61,2024-01-19,181240.0,34b138b49634d04e2efda4ca11cfc649dba479c5?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.356,0.766,0.614,0.000577,3,0.19,-7.567,0.0655,95.99,4,0.631
53Y0kdCa1CZ9gRqEuknfwy,1Cs0zKBU1kc0i8ypK3B9ai,ab67616d00001e02048f37d7b1bba62b93f1009a,2015-11-27,193333.0,6487652056a04654cca24100cc34b46413c4dd8d?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0525,0.599,0.869,0.00719,0,0.103,-3.697,0.0789,108.061,4,0.593
53yd65JieOjcP9lRCpDLvr,6aH4CaxRV988XUNLVSi1dZ,ab67616d00001e02a4827777bb50963b62e21f07,2019-05-03,204878.0,a61c02a9a353c1f072369ea55f149969070c6136?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.0339,0.884,0.589,0.000466,7,0.101,-10.703,0.216,122.963,4,0.617
53ZAg2M8u0E9Bp0NOmOa3Y,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e029297f238f237431d56c67460,2019-03-01,204800.0,28567bf88dc56b4fa11df185b2b056df6c948c8f?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0721,0.782,0.555,0.0,4,0.116,-7.56,0.0791,149.977,4,0.177
53zdrcgriQnurogkWSWEXq,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e029ee288482ec17f1d091ffad2,2019-02-01,212088.0,2be57cf10f07ea7bb07e603dd436e641688b392a?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.169,0.788,0.67,0.0,2,0.129,-5.729,0.329,111.738,5,0.482
